0.000,"Info","2021-04-23 03:38:05","Service 'E_ymaze_droso' : Execution start"
628.414,"Info","Arena",13,"Enter_Zone",1
628.516,"Info","Arena",13,"Exit_Zone",1
628.516,"Info","Arena",13,"Enter_Zone",4
630.147,"Info","Arena",8,"Exit_Zone",4
630.147,"Info","Arena",8,"Enter_Zone",3
644.644,"Info","Arena",13,"Exit_Zone",4
644.644,"Info","Arena",13,"Enter_Zone",3
739.459,"Info","Arena",10,"Exit_Zone",4
739.459,"Info","Arena",10,"Enter_Zone",3
739.495,"Info","Arena",10,"Exit_Zone",3
739.495,"Info","Arena",10,"Enter_Zone",4
739.559,"Info","Arena",10,"Exit_Zone",4
739.559,"Info","Arena",10,"Enter_Zone",3
739.593,"Info","Arena",10,"Exit_Zone",3
739.593,"Info","Arena",10,"Enter_Zone",4
739.759,"Info","Arena",10,"Exit_Zone",4
739.759,"Info","Arena",10,"Enter_Zone",3
739.793,"Info","Arena",10,"Exit_Zone",3
739.793,"Info","Arena",10,"Enter_Zone",4
739.859,"Info","Arena",10,"Exit_Zone",4
739.859,"Info","Arena",10,"Enter_Zone",3
739.926,"Info","Arena",10,"Exit_Zone",3
739.926,"Info","Arena",10,"Enter_Zone",4
739.995,"Info","Arena",10,"Exit_Zone",4
739.995,"Info","Arena",10,"Enter_Zone",3
740.026,"Info","Arena",10,"Exit_Zone",3
740.026,"Info","Arena",10,"Enter_Zone",4
740.093,"Info","Arena",10,"Exit_Zone",4
740.093,"Info","Arena",10,"Enter_Zone",3
740.193,"Info","Arena",10,"Exit_Zone",3
740.193,"Info","Arena",10,"Enter_Zone",4
740.226,"Info","Arena",10,"Exit_Zone",4
740.226,"Info","Arena",10,"Enter_Zone",3
740.259,"Info","Arena",10,"Exit_Zone",3
740.259,"Info","Arena",10,"Enter_Zone",4
740.328,"Info","Arena",10,"Exit_Zone",4
740.328,"Info","Arena",10,"Enter_Zone",3
740.526,"Info","Arena",10,"Exit_Zone",3
740.526,"Info","Arena",10,"Enter_Zone",4
740.592,"Info","Arena",10,"Exit_Zone",4
740.592,"Info","Arena",10,"Enter_Zone",3
740.626,"Info","Arena",10,"Exit_Zone",3
740.626,"Info","Arena",10,"Enter_Zone",4
740.661,"Info","Arena",10,"Exit_Zone",4
740.661,"Info","Arena",10,"Enter_Zone",3
740.693,"Info","Arena",10,"Exit_Zone",3
740.693,"Info","Arena",10,"Enter_Zone",4
740.726,"Info","Arena",10,"Exit_Zone",4
740.726,"Info","Arena",10,"Enter_Zone",3
740.828,"Info","Arena",10,"Exit_Zone",3
740.828,"Info","Arena",10,"Enter_Zone",4
740.859,"Info","Arena",10,"Exit_Zone",4
740.859,"Info","Arena",10,"Enter_Zone",3
740.892,"Info","Arena",10,"Exit_Zone",3
740.892,"Info","Arena",10,"Enter_Zone",4
740.926,"Info","Arena",10,"Exit_Zone",4
740.926,"Info","Arena",10,"Enter_Zone",3
757.189,"Info","Arena",2,"Exit_Zone",4
757.189,"Info","Arena",2,"Enter_Zone",2
757.856,"Info","Arena",2,"Exit_Zone",2
757.856,"Info","Arena",2,"Enter_Zone",4
757.956,"Info","Arena",2,"Exit_Zone",4
757.956,"Info","Arena",2,"Enter_Zone",2
758.158,"Info","Arena",2,"Exit_Zone",2
758.158,"Info","Arena",2,"Enter_Zone",4
768.087,"Info","Arena",2,"Exit_Zone",4
768.087,"Info","Arena",2,"Enter_Zone",2
768.121,"Info","Arena",2,"Exit_Zone",2
768.121,"Info","Arena",2,"Enter_Zone",4
769.020,"Info","Arena",2,"Exit_Zone",4
769.020,"Info","Arena",2,"Enter_Zone",2
769.054,"Info","Arena",2,"Exit_Zone",2
769.054,"Info","Arena",2,"Enter_Zone",4
769.187,"Info","Arena",2,"Exit_Zone",4
769.187,"Info","Arena",2,"Enter_Zone",2
769.221,"Info","Arena",2,"Exit_Zone",2
769.221,"Info","Arena",2,"Enter_Zone",4
769.322,"Info","Arena",2,"Exit_Zone",4
769.322,"Info","Arena",2,"Enter_Zone",2
769.354,"Info","Arena",2,"Exit_Zone",2
769.354,"Info","Arena",2,"Enter_Zone",4
769.489,"Info","Arena",2,"Exit_Zone",4
769.489,"Info","Arena",2,"Enter_Zone",2
769.520,"Info","Arena",2,"Exit_Zone",2
769.520,"Info","Arena",2,"Enter_Zone",4
769.656,"Info","Arena",2,"Exit_Zone",4
769.656,"Info","Arena",2,"Enter_Zone",2
769.787,"Info","Arena",2,"Exit_Zone",2
769.787,"Info","Arena",2,"Enter_Zone",4
769.822,"Info","Arena",2,"Exit_Zone",4
769.822,"Info","Arena",2,"Enter_Zone",2
769.920,"Info","Arena",2,"Exit_Zone",2
769.920,"Info","Arena",2,"Enter_Zone",4
769.954,"Info","Arena",2,"Exit_Zone",4
769.954,"Info","Arena",2,"Enter_Zone",2
770.020,"Info","Arena",2,"Exit_Zone",2
770.020,"Info","Arena",2,"Enter_Zone",4
770.054,"Info","Arena",2,"Exit_Zone",4
770.054,"Info","Arena",2,"Enter_Zone",2
770.322,"Info","Arena",2,"Exit_Zone",2
770.322,"Info","Arena",2,"Enter_Zone",4
770.489,"Info","Arena",2,"Exit_Zone",4
770.489,"Info","Arena",2,"Enter_Zone",2
770.620,"Info","Arena",2,"Exit_Zone",2
770.620,"Info","Arena",2,"Enter_Zone",4
770.687,"Info","Arena",2,"Exit_Zone",4
770.687,"Info","Arena",2,"Enter_Zone",2
772.088,"Info","Arena",2,"Exit_Zone",2
772.088,"Info","Arena",2,"Enter_Zone",4
772.121,"Info","Arena",2,"Exit_Zone",4
772.121,"Info","Arena",2,"Enter_Zone",2
772.187,"Info","Arena",2,"Exit_Zone",2
772.187,"Info","Arena",2,"Enter_Zone",4
772.322,"Info","Arena",2,"Exit_Zone",4
772.322,"Info","Arena",2,"Enter_Zone",2
772.353,"Info","Arena",2,"Exit_Zone",2
772.353,"Info","Arena",2,"Enter_Zone",4
772.453,"Info","Arena",2,"Exit_Zone",4
772.453,"Info","Arena",2,"Enter_Zone",2
772.620,"Info","Arena",2,"Exit_Zone",2
772.620,"Info","Arena",2,"Enter_Zone",4
772.655,"Info","Arena",2,"Exit_Zone",4
772.655,"Info","Arena",2,"Enter_Zone",2
781.585,"Info","Arena",3,"Exit_Zone",4
781.585,"Info","Arena",3,"Enter_Zone",2
781.685,"Info","Arena",3,"Exit_Zone",2
781.685,"Info","Arena",3,"Enter_Zone",4
781.785,"Info","Arena",3,"Exit_Zone",4
781.785,"Info","Arena",3,"Enter_Zone",2
781.820,"Info","Arena",3,"Exit_Zone",2
781.820,"Info","Arena",3,"Enter_Zone",4
781.885,"Info","Arena",3,"Exit_Zone",4
781.885,"Info","Arena",3,"Enter_Zone",2
781.951,"Info","Arena",3,"Exit_Zone",2
781.951,"Info","Arena",3,"Enter_Zone",4
782.451,"Info","Arena",3,"Exit_Zone",4
782.451,"Info","Arena",3,"Enter_Zone",2
782.618,"Info","Arena",3,"Exit_Zone",2
782.618,"Info","Arena",3,"Enter_Zone",4
794.882,"Info","Arena",3,"Exit_Zone",4
794.882,"Info","Arena",3,"Enter_Zone",2
794.916,"Info","Arena",3,"Exit_Zone",2
794.916,"Info","Arena",3,"Enter_Zone",4
797.448,"Info","Arena",3,"Exit_Zone",4
797.448,"Info","Arena",3,"Enter_Zone",2
797.484,"Info","Arena",3,"Exit_Zone",2
797.484,"Info","Arena",3,"Enter_Zone",4
797.515,"Info","Arena",3,"Exit_Zone",4
797.515,"Info","Arena",3,"Enter_Zone",2
797.548,"Info","Arena",3,"Exit_Zone",2
797.548,"Info","Arena",3,"Enter_Zone",4
797.650,"Info","Arena",3,"Exit_Zone",4
797.650,"Info","Arena",3,"Enter_Zone",2
797.682,"Info","Arena",3,"Exit_Zone",2
797.682,"Info","Arena",3,"Enter_Zone",4
797.782,"Info","Arena",3,"Exit_Zone",4
797.782,"Info","Arena",3,"Enter_Zone",2
797.817,"Info","Arena",3,"Exit_Zone",2
797.817,"Info","Arena",3,"Enter_Zone",4
798.115,"Info","Arena",1,"Exit_Zone",2
798.115,"Info","Arena",1,"Enter_Zone",4
798.282,"Info","Arena",3,"Exit_Zone",4
798.282,"Info","Arena",3,"Enter_Zone",2
798.317,"Info","Arena",3,"Exit_Zone",2
798.317,"Info","Arena",3,"Enter_Zone",4
798.448,"Info","Arena",3,"Exit_Zone",4
798.448,"Info","Arena",3,"Enter_Zone",2
798.515,"Info","Arena",3,"Exit_Zone",2
798.515,"Info","Arena",3,"Enter_Zone",4
798.650,"Info","Arena",3,"Exit_Zone",4
798.650,"Info","Arena",3,"Enter_Zone",2
798.682,"Info","Arena",3,"Exit_Zone",2
798.682,"Info","Arena",3,"Enter_Zone",4
798.915,"Info","Arena",3,"Exit_Zone",4
798.915,"Info","Arena",3,"Enter_Zone",2
799.048,"Info","Arena",3,"Exit_Zone",2
799.048,"Info","Arena",3,"Enter_Zone",4
799.181,"Info","Arena",3,"Exit_Zone",4
799.181,"Info","Arena",3,"Enter_Zone",2
799.248,"Info","Arena",3,"Exit_Zone",2
799.248,"Info","Arena",3,"Enter_Zone",4
799.281,"Info","Arena",3,"Exit_Zone",4
799.281,"Info","Arena",3,"Enter_Zone",2
799.348,"Info","Arena",3,"Exit_Zone",2
799.348,"Info","Arena",3,"Enter_Zone",4
799.515,"Info","Arena",3,"Exit_Zone",4
799.515,"Info","Arena",3,"Enter_Zone",2
799.581,"Info","Arena",3,"Exit_Zone",2
799.581,"Info","Arena",3,"Enter_Zone",4
799.650,"Info","Arena",3,"Exit_Zone",4
799.650,"Info","Arena",3,"Enter_Zone",2
799.681,"Info","Arena",3,"Exit_Zone",2
799.681,"Info","Arena",3,"Enter_Zone",4
799.748,"Info","Arena",3,"Exit_Zone",4
799.748,"Info","Arena",3,"Enter_Zone",2
799.915,"Info","Arena",3,"Exit_Zone",2
799.915,"Info","Arena",3,"Enter_Zone",4
799.948,"Info","Arena",3,"Exit_Zone",4
799.948,"Info","Arena",3,"Enter_Zone",2
799.983,"Info","Arena",3,"Exit_Zone",2
799.983,"Info","Arena",3,"Enter_Zone",4
800.015,"Info","Arena",3,"Exit_Zone",4
800.015,"Info","Arena",3,"Enter_Zone",2
800.048,"Info","Arena",3,"Exit_Zone",2
800.048,"Info","Arena",3,"Enter_Zone",4
800.081,"Info","Arena",3,"Exit_Zone",4
800.081,"Info","Arena",3,"Enter_Zone",2
800.115,"Info","Arena",3,"Exit_Zone",2
800.115,"Info","Arena",3,"Enter_Zone",4
800.150,"Info","Arena",3,"Exit_Zone",4
800.150,"Info","Arena",3,"Enter_Zone",2
800.181,"Info","Arena",3,"Exit_Zone",2
800.181,"Info","Arena",3,"Enter_Zone",4
800.215,"Info","Arena",3,"Exit_Zone",4
800.215,"Info","Arena",3,"Enter_Zone",2
800.317,"Info","Arena",3,"Exit_Zone",2
800.317,"Info","Arena",3,"Enter_Zone",4
800.415,"Info","Arena",3,"Exit_Zone",4
800.415,"Info","Arena",3,"Enter_Zone",2
800.483,"Info","Arena",3,"Exit_Zone",2
800.483,"Info","Arena",3,"Enter_Zone",4
800.515,"Info","Arena",3,"Exit_Zone",4
800.515,"Info","Arena",3,"Enter_Zone",2
800.548,"Info","Arena",3,"Exit_Zone",2
800.548,"Info","Arena",3,"Enter_Zone",4
800.581,"Info","Arena",3,"Exit_Zone",4
800.581,"Info","Arena",3,"Enter_Zone",2
800.615,"Info","Arena",3,"Exit_Zone",2
800.615,"Info","Arena",3,"Enter_Zone",4
800.714,"Info","Arena",3,"Exit_Zone",4
800.714,"Info","Arena",3,"Enter_Zone",2
800.748,"Info","Arena",3,"Exit_Zone",2
800.748,"Info","Arena",3,"Enter_Zone",4
800.781,"Info","Arena",3,"Exit_Zone",4
800.781,"Info","Arena",3,"Enter_Zone",2
800.817,"Info","Arena",3,"Exit_Zone",2
800.817,"Info","Arena",3,"Enter_Zone",4
800.881,"Info","Arena",3,"Exit_Zone",4
800.881,"Info","Arena",3,"Enter_Zone",2
800.914,"Info","Arena",3,"Exit_Zone",2
800.914,"Info","Arena",3,"Enter_Zone",4
800.983,"Info","Arena",3,"Exit_Zone",4
800.983,"Info","Arena",3,"Enter_Zone",2
801.014,"Info","Arena",3,"Exit_Zone",2
801.014,"Info","Arena",3,"Enter_Zone",4
801.048,"Info","Arena",3,"Exit_Zone",4
801.048,"Info","Arena",3,"Enter_Zone",2
801.081,"Info","Arena",3,"Exit_Zone",2
801.081,"Info","Arena",3,"Enter_Zone",4
801.150,"Info","Arena",3,"Exit_Zone",4
801.150,"Info","Arena",3,"Enter_Zone",2
801.215,"Info","Arena",3,"Exit_Zone",2
801.215,"Info","Arena",3,"Enter_Zone",4
801.281,"Info","Arena",3,"Exit_Zone",4
801.281,"Info","Arena",3,"Enter_Zone",2
801.316,"Info","Arena",3,"Exit_Zone",2
801.316,"Info","Arena",3,"Enter_Zone",4
802.014,"Info","Arena",3,"Exit_Zone",4
802.014,"Info","Arena",3,"Enter_Zone",2
802.082,"Info","Arena",3,"Exit_Zone",2
802.082,"Info","Arena",3,"Enter_Zone",4
802.381,"Info","Arena",3,"Exit_Zone",4
802.381,"Info","Arena",3,"Enter_Zone",2
802.414,"Info","Arena",3,"Exit_Zone",2
802.414,"Info","Arena",3,"Enter_Zone",4
806.280,"Info","Arena",3,"Exit_Zone",4
806.280,"Info","Arena",3,"Enter_Zone",2
821.844,"Info","Arena",1,"Exit_Zone",4
821.844,"Info","Arena",1,"Enter_Zone",2
821.877,"Info","Arena",1,"Exit_Zone",2
821.877,"Info","Arena",1,"Enter_Zone",4
821.911,"Info","Arena",1,"Exit_Zone",4
821.911,"Info","Arena",1,"Enter_Zone",2
821.944,"Info","Arena",1,"Exit_Zone",2
821.944,"Info","Arena",1,"Enter_Zone",4
822.044,"Info","Arena",1,"Exit_Zone",4
822.044,"Info","Arena",1,"Enter_Zone",2
822.079,"Info","Arena",1,"Exit_Zone",2
822.079,"Info","Arena",1,"Enter_Zone",4
822.479,"Info","Arena",1,"Exit_Zone",4
822.479,"Info","Arena",1,"Enter_Zone",2
822.812,"Info","Arena",1,"Exit_Zone",2
822.812,"Info","Arena",1,"Enter_Zone",4
822.844,"Info","Arena",1,"Exit_Zone",4
822.844,"Info","Arena",1,"Enter_Zone",2
822.877,"Info","Arena",1,"Exit_Zone",2
822.877,"Info","Arena",1,"Enter_Zone",4
822.944,"Info","Arena",1,"Exit_Zone",4
822.944,"Info","Arena",1,"Enter_Zone",2
823.044,"Info","Arena",1,"Exit_Zone",2
823.044,"Info","Arena",1,"Enter_Zone",4
823.077,"Info","Arena",1,"Exit_Zone",4
823.077,"Info","Arena",1,"Enter_Zone",2
823.377,"Info","Arena",1,"Exit_Zone",2
823.377,"Info","Arena",1,"Enter_Zone",4
823.444,"Info","Arena",1,"Exit_Zone",4
823.444,"Info","Arena",1,"Enter_Zone",2
